time,Th1,Tfh,Tr1
4.5,23.0,49.0,16.0
4.55,22.0,44.0,15.0
4.6,20.0,40.0,16.0
4.65,19.0,40.0,15.0
4.7,18.0,38.0,15.0
4.75,18.0,35.0,15.0
4.8,18.0,33.0,14.0
4.85,18.0,28.0,14.0
4.9,18.0,29.0,13.0
4.95,17.0,30.0,13.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,29.0,53.0,33.0
0.1,46.0,101.0,60.0
0.15,59.0,141.0,79.0
0.2,73.0,176.0,107.0
0.25,87.0,202.0,118.0
0.3,91.0,237.0,132.0
0.35,102.0,272.0,146.0
0.4,107.0,296.0,159.0
0.45,112.0,320.0,183.0
0.5,121.0,332.0,198.0
0.55,121.0,340.0,205.0
0.6,127.0,355.0,219.0
0.65,130.0,367.0,223.0
0.7,134.0,370.0,224.0
0.75,145.0,370.0,225.0
0.8,151.0,376.0,227.0
0.85,152.0,380.0,229.0
0.9,146.0,381.0,234.0
0.95,146.0,372.0,232.0
1.0,152.0,370.0,227.0
1.05,154.0,372.0,224.0
1.1,150.0,374.0,225.0
1.15,150.0,367.0,223.0
1.2,150.0,372.0,222.0
1.25,147.0,363.0,216.0
1.3,139.0,362.0,212.0
1.35,141.0,356.0,210.0
1.4,136.0,359.0,201.0
1.45,131.0,357.0,205.0
1.5,126.0,360.0,206.0
1.55,120.0,352.0,198.0
1.6,110.0,348.0,193.0
1.65,104.0,347.0,192.0
1.7,103.0,341.0,188.0
1.75,99.0,333.0,183.0
1.8,97.0,315.0,176.0
1.85,95.0,308.0,177.0
1.9,94.0,298.0,172.0
1.95,91.0,291.0,166.0
2.0,87.0,280.0,159.0
2.05,84.0,277.0,156.0
2.1,81.0,268.0,155.0
2.15,78.0,259.0,149.0
2.2,77.0,254.0,148.0
2.25,76.0,242.0,144.0
2.3,68.0,238.0,137.0
2.35,64.0,234.0,136.0
2.4,65.0,229.0,130.0
2.45,62.0,218.0,125.0
2.5,60.0,209.0,121.0
2.55,60.0,202.0,120.0
2.6,53.0,193.0,116.0
2.65,52.0,185.0,117.0
2.7,51.0,175.0,111.0
2.75,48.0,171.0,109.0
2.8,49.0,167.0,109.0
2.85,50.0,162.0,104.0
2.9,50.0,154.0,102.0
2.95,49.0,150.0,100.0
3.0,48.0,149.0,96.0
3.05,47.0,143.0,89.0
3.1,47.0,133.0,86.0
3.15,47.0,133.0,80.0
3.2,42.0,129.0,79.0
3.25,42.0,128.0,76.0
3.3,42.0,121.0,73.0
3.35,41.0,120.0,72.0
3.4,41.0,116.0,67.0
3.45,39.0,113.0,67.0
3.5,39.0,108.0,66.0
3.55,41.0,106.0,66.0
3.6,40.0,103.0,65.0
3.65,38.0,100.0,62.0
3.7,35.0,96.0,60.0
3.75,34.0,87.0,52.0
3.8,33.0,86.0,52.0
3.85,32.0,82.0,52.0
3.9,31.0,82.0,51.0
3.95,31.0,75.0,48.0
4.0,28.0,74.0,42.0
4.05,26.0,69.0,41.0
4.1,26.0,66.0,40.0
4.15,25.0,63.0,40.0
4.2,24.0,60.0,39.0
4.25,24.0,58.0,39.0
4.3,24.0,57.0,39.0
4.35,22.0,57.0,35.0
4.4,22.0,55.0,35.0
4.45,17.0,53.0,34.0
4.5,18.0,52.0,35.0
4.55,18.0,51.0,34.0
4.6,17.0,51.0,33.0
4.65,17.0,48.0,31.0
4.7,16.0,46.0,29.0
4.75,15.0,43.0,29.0
4.8,14.0,42.0,28.0
4.85,12.0,39.0,26.0
4.9,11.0,40.0,27.0
4.95,11.0,38.0,26.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,18.0,47.0,24.0
0.1,27.0,95.0,51.0
0.15,41.0,127.0,78.0
0.2,56.0,153.0,101.0
0.25,72.0,185.0,122.0
0.3,80.0,210.0,153.0
0.35,90.0,245.0,172.0
0.4,93.0,259.0,193.0
0.45,101.0,281.0,196.0
0.5,114.0,294.0,209.0
0.55,129.0,307.0,214.0
0.6,132.0,321.0,213.0
0.65,142.0,329.0,230.0
0.7,145.0,334.0,234.0
0.75,153.0,334.0,233.0
0.8,153.0,333.0,234.0
0.85,153.0,332.0,240.0
0.9,152.0,333.0,248.0
0.95,148.0,349.0,258.0
1.0,149.0,350.0,259.0
1.05,147.0,344.0,255.0
1.1,144.0,340.0,253.0
1.15,140.0,346.0,249.0
1.2,140.0,344.0,245.0
1.25,141.0,343.0,251.0
1.3,144.0,335.0,239.0
1.35,148.0,337.0,231.0
1.4,144.0,336.0,226.0
1.45,145.0,336.0,218.0
1.5,142.0,329.0,217.0
1.55,139.0,330.0,210.0
1.6,136.0,328.0,206.0
1.65,134.0,315.0,208.0
1.7,131.0,307.0,205.0
1.75,125.0,305.0,195.0
1.8,124.0,302.0,192.0
1.85,115.0,297.0,193.0
1.9,112.0,288.0,190.0
1.95,106.0,283.0,189.0
2.0,103.0,283.0,178.0
2.05,100.0,274.0,179.0
2.1,97.0,270.0,171.0
2.15,98.0,267.0,169.0
2.2,94.0,258.0,165.0
2.25,90.0,253.0,159.0
2.3,89.0,247.0,154.0
2.35,91.0,241.0,150.0
2.4,90.0,236.0,146.0
2.45,88.0,232.0,137.0
2.5,87.0,222.0,135.0
2.55,85.0,209.0,131.0
2.6,80.0,207.0,127.0
2.65,79.0,206.0,122.0
2.7,72.0,199.0,119.0
2.75,67.0,195.0,119.0
2.8,65.0,192.0,122.0
2.85,61.0,184.0,116.0
2.9,62.0,181.0,114.0
2.95,64.0,173.0,110.0
3.0,61.0,168.0,110.0
3.05,59.0,159.0,106.0
3.1,54.0,155.0,104.0
3.15,55.0,146.0,104.0
3.2,53.0,139.0,102.0
3.25,52.0,130.0,100.0
3.3,49.0,124.0,103.0
3.35,44.0,120.0,95.0
3.4,42.0,123.0,93.0
3.45,39.0,118.0,88.0
3.5,36.0,113.0,87.0
3.55,33.0,105.0,83.0
3.6,33.0,101.0,80.0
3.65,30.0,97.0,80.0
3.7,31.0,96.0,78.0
3.75,31.0,94.0,75.0
3.8,28.0,91.0,74.0
3.85,25.0,85.0,72.0
3.9,24.0,80.0,69.0
3.95,23.0,75.0,65.0
4.0,22.0,70.0,64.0
4.05,20.0,71.0,61.0
4.1,18.0,67.0,58.0
4.15,18.0,62.0,54.0
4.2,17.0,61.0,52.0
4.25,18.0,61.0,49.0
4.3,16.0,55.0,47.0
4.35,16.0,50.0,46.0
4.4,16.0,45.0,45.0
4.45,15.0,42.0,44.0
4.5,12.0,39.0,42.0
4.55,11.0,37.0,41.0
4.6,11.0,37.0,39.0
4.65,11.0,38.0,33.0
4.7,11.0,39.0,32.0
4.75,12.0,39.0,32.0
4.8,11.0,38.0,30.0
4.85,12.0,37.0,27.0
4.9,12.0,35.0,25.0
4.95,12.0,35.0,26.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,18.0,48.0,29.0
0.1,41.0,103.0,55.0
0.15,58.0,148.0,78.0
0.2,78.0,194.0,94.0
0.25,88.0,225.0,104.0
0.3,97.0,248.0,125.0
0.35,104.0,273.0,147.0
0.4,111.0,292.0,156.0
0.45,112.0,303.0,165.0
0.5,115.0,313.0,182.0
0.55,125.0,317.0,185.0
0.6,130.0,337.0,191.0
0.65,130.0,348.0,196.0
0.7,139.0,361.0,208.0
0.75,139.0,372.0,215.0
0.8,144.0,376.0,217.0
0.85,140.0,385.0,216.0
0.9,141.0,379.0,219.0
0.95,142.0,376.0,230.0
1.0,151.0,374.0,235.0
1.05,154.0,365.0,234.0
1.1,154.0,361.0,240.0
1.15,154.0,359.0,232.0
1.2,156.0,359.0,234.0
1.25,150.0,350.0,232.0
1.3,151.0,340.0,230.0
1.35,144.0,336.0,225.0
1.4,145.0,334.0,223.0
1.45,140.0,330.0,215.0
1.5,137.0,318.0,211.0
1.55,135.0,310.0,202.0
1.6,134.0,302.0,198.0
1.65,127.0,296.0,196.0
1.7,129.0,288.0,189.0
1.75,129.0,285.0,184.0
1.8,123.0,288.0,182.0
1.85,117.0,286.0,174.0
1.9,111.0,287.0,171.0
1.95,114.0,280.0,169.0
2.0,115.0,270.0,167.0
2.05,110.0,264.0,158.0
2.1,111.0,252.0,155.0
2.15,108.0,240.0,151.0
2.2,104.0,238.0,146.0
2.25,103.0,229.0,149.0
2.3,101.0,221.0,140.0
2.35,98.0,210.0,136.0
2.4,88.0,207.0,132.0
2.45,89.0,204.0,123.0
2.5,90.0,195.0,119.0
2.55,90.0,189.0,112.0
2.6,85.0,187.0,110.0
2.65,89.0,182.0,114.0
2.7,85.0,174.0,110.0
2.75,79.0,169.0,110.0
2.8,74.0,168.0,107.0
2.85,70.0,164.0,104.0
2.9,67.0,161.0,94.0
2.95,68.0,151.0,86.0
3.0,65.0,151.0,82.0
3.05,61.0,149.0,80.0
3.1,60.0,141.0,78.0
3.15,57.0,130.0,73.0
3.2,52.0,124.0,70.0
3.25,49.0,119.0,70.0
3.3,43.0,118.0,66.0
3.35,40.0,112.0,64.0
3.4,36.0,105.0,60.0
3.45,31.0,105.0,58.0
3.5,31.0,100.0,54.0
3.55,31.0,99.0,53.0
3.6,27.0,94.0,50.0
3.65,27.0,87.0,52.0
3.7,26.0,82.0,51.0
3.75,25.0,80.0,50.0
3.8,22.0,78.0,50.0
3.85,22.0,72.0,49.0
3.9,20.0,73.0,47.0
3.95,20.0,75.0,48.0
4.0,20.0,68.0,47.0
4.05,18.0,65.0,46.0
4.1,19.0,63.0,47.0
4.15,17.0,61.0,47.0
4.2,19.0,56.0,45.0
4.25,18.0,48.0,44.0
4.3,17.0,47.0,42.0
4.35,16.0,44.0,43.0
4.4,17.0,45.0,41.0
4.45,16.0,44.0,39.0
4.5,16.0,42.0,35.0
4.55,16.0,37.0,33.0
4.6,17.0,35.0,33.0
4.65,17.0,33.0,31.0
4.7,15.0,32.0,31.0
4.75,15.0,31.0,29.0
4.8,14.0,30.0,27.0
4.85,13.0,30.0,26.0
4.9,13.0,29.0,26.0
4.95,12.0,28.0,25.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,18.0,58.0,26.0
0.1,36.0,92.0,47.0
0.15,53.0,137.0,81.0
0.2,60.0,180.0,90.0
0.25,72.0,226.0,111.0
0.3,90.0,253.0,133.0
0.35,101.0,266.0,145.0
0.4,115.0,279.0,154.0
0.45,122.0,307.0,167.0
0.5,129.0,332.0,175.0
0.55,134.0,342.0,185.0
0.6,136.0,362.0,197.0
0.65,136.0,367.0,202.0
0.7,143.0,366.0,199.0
0.75,152.0,364.0,201.0
0.8,156.0,369.0,206.0
0.85,158.0,365.0,198.0
0.9,155.0,355.0,200.0
0.95,150.0,365.0,207.0
1.0,144.0,360.0,209.0
1.05,144.0,369.0,216.0
1.1,146.0,368.0,212.0
1.15,147.0,367.0,211.0
1.2,145.0,371.0,209.0
1.25,145.0,367.0,216.0
1.3,147.0,366.0,208.0
1.35,148.0,365.0,211.0
1.4,152.0,367.0,202.0
1.45,150.0,374.0,196.0
1.5,151.0,358.0,193.0
1.55,148.0,359.0,190.0
1.6,143.0,340.0,190.0
1.65,134.0,334.0,179.0
1.7,126.0,329.0,178.0
1.75,120.0,324.0,175.0
1.8,116.0,322.0,170.0
1.85,111.0,316.0,163.0
1.9,108.0,304.0,164.0
1.95,107.0,303.0,160.0
2.0,107.0,295.0,152.0
2.05,105.0,280.0,151.0
2.1,103.0,272.0,148.0
2.15,102.0,264.0,144.0
2.2,107.0,256.0,135.0
2.25,104.0,248.0,132.0
2.3,98.0,244.0,134.0
2.35,98.0,236.0,124.0
2.4,94.0,236.0,118.0
2.45,92.0,225.0,117.0
2.5,86.0,220.0,103.0
2.55,84.0,214.0,100.0
2.6,83.0,205.0,93.0
2.65,82.0,202.0,92.0
2.7,80.0,193.0,88.0
2.75,78.0,187.0,82.0
2.8,76.0,176.0,83.0
2.85,70.0,173.0,83.0
2.9,68.0,163.0,80.0
2.95,69.0,159.0,76.0
3.0,66.0,157.0,72.0
3.05,65.0,151.0,70.0
3.1,66.0,151.0,67.0
3.15,69.0,145.0,66.0
3.2,68.0,142.0,66.0
3.25,66.0,133.0,63.0
3.3,64.0,125.0,61.0
3.35,60.0,117.0,60.0
3.4,58.0,118.0,58.0
3.45,58.0,117.0,57.0
3.5,57.0,114.0,53.0
3.55,54.0,109.0,50.0
3.6,51.0,108.0,50.0
3.65,48.0,102.0,51.0
3.7,48.0,96.0,49.0
3.75,47.0,92.0,49.0
3.8,46.0,92.0,45.0
3.85,43.0,90.0,41.0
3.9,41.0,87.0,41.0
3.95,41.0,80.0,37.0
4.0,39.0,78.0,35.0
4.05,40.0,74.0,33.0
4.1,39.0,70.0,33.0
4.15,37.0,63.0,30.0
4.2,34.0,59.0,30.0
4.25,34.0,58.0,30.0
4.3,34.0,55.0,30.0
4.35,31.0,53.0,27.0
4.4,31.0,52.0,25.0
4.45,31.0,48.0,25.0
4.5,26.0,46.0,22.0
4.55,25.0,46.0,21.0
4.6,23.0,45.0,20.0
4.65,22.0,40.0,20.0
4.7,21.0,39.0,20.0
4.75,21.0,39.0,20.0
4.8,20.0,39.0,19.0
4.85,20.0,39.0,18.0
4.9,19.0,36.0,18.0
4.95,19.0,37.0,18.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,32.0,55.0,33.0
0.1,50.0,105.0,58.0
0.15,65.0,153.0,78.0
0.2,76.0,186.0,93.0
0.25,83.0,214.0,102.0
0.3,96.0,240.0,119.0
0.35,111.0,266.0,128.0
0.4,120.0,293.0,146.0
0.45,124.0,301.0,160.0
0.5,134.0,315.0,170.0
0.55,151.0,315.0,177.0
0.6,153.0,329.0,186.0
0.65,150.0,338.0,188.0
0.7,157.0,347.0,188.0
0.75,164.0,367.0,194.0
0.8,161.0,384.0,201.0
0.85,166.0,389.0,210.0
0.9,169.0,385.0,213.0
0.95,170.0,389.0,210.0
1.0,171.0,394.0,214.0
1.05,166.0,396.0,218.0
1.1,159.0,395.0,215.0
1.15,160.0,394.0,220.0
1.2,159.0,397.0,211.0
1.25,157.0,393.0,218.0
1.3,152.0,384.0,210.0
1.35,157.0,381.0,210.0
1.4,155.0,372.0,202.0
1.45,150.0,363.0,203.0
1.5,141.0,352.0,206.0
1.55,139.0,344.0,209.0
1.6,139.0,335.0,204.0
1.65,134.0,332.0,198.0
1.7,132.0,336.0,196.0
1.75,135.0,323.0,191.0
1.8,130.0,326.0,187.0
1.85,128.0,313.0,179.0
1.9,127.0,308.0,174.0
1.95,124.0,301.0,165.0
2.0,119.0,292.0,161.0
2.05,122.0,282.0,160.0
2.1,110.0,269.0,159.0
2.15,108.0,265.0,154.0
2.2,102.0,257.0,145.0
2.25,104.0,251.0,138.0
2.3,100.0,244.0,137.0
2.35,95.0,242.0,128.0
2.4,87.0,236.0,125.0
2.45,87.0,224.0,122.0
2.5,82.0,219.0,121.0
2.55,80.0,204.0,118.0
2.6,74.0,196.0,110.0
2.65,70.0,194.0,106.0
2.7,66.0,186.0,103.0
2.75,65.0,180.0,97.0
2.8,63.0,173.0,95.0
2.85,59.0,171.0,93.0
2.9,56.0,165.0,89.0
2.95,50.0,162.0,88.0
3.0,46.0,153.0,84.0
3.05,45.0,151.0,83.0
3.1,42.0,145.0,83.0
3.15,41.0,139.0,82.0
3.2,41.0,141.0,80.0
3.25,40.0,139.0,80.0
3.3,39.0,136.0,81.0
3.35,37.0,128.0,77.0
3.4,35.0,119.0,73.0
3.45,35.0,116.0,69.0
3.5,34.0,111.0,67.0
3.55,33.0,106.0,63.0
3.6,32.0,100.0,57.0
3.65,30.0,94.0,59.0
3.7,32.0,94.0,57.0
3.75,32.0,88.0,56.0
3.8,31.0,85.0,55.0
3.85,27.0,83.0,52.0
3.9,26.0,79.0,49.0
3.95,24.0,77.0,50.0
4.0,24.0,71.0,50.0
4.05,25.0,67.0,49.0
4.1,25.0,64.0,47.0
4.15,22.0,63.0,44.0
4.2,23.0,60.0,43.0
4.25,22.0,57.0,44.0
4.3,21.0,55.0,41.0
4.35,21.0,53.0,43.0
4.4,23.0,51.0,42.0
4.45,23.0,50.0,42.0
4.5,22.0,48.0,41.0
4.55,21.0,46.0,38.0
4.6,20.0,44.0,39.0
4.65,19.0,41.0,37.0
4.7,19.0,40.0,35.0
4.75,19.0,39.0,33.0
4.8,18.0,36.0,33.0
4.85,18.0,32.0,30.0
4.9,17.0,33.0,29.0
4.95,17.0,30.0,28.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,19.0,35.0,33.0
0.1,34.0,81.0,62.0
0.15,51.0,120.0,83.0
0.2,66.0,160.0,106.0
0.25,78.0,202.0,127.0
0.3,93.0,234.0,140.0
0.35,101.0,264.0,158.0
0.4,121.0,293.0,177.0
0.45,126.0,309.0,195.0
0.5,131.0,330.0,203.0
0.55,128.0,349.0,214.0
0.6,137.0,366.0,225.0
0.65,136.0,379.0,231.0
0.7,138.0,393.0,236.0
0.75,150.0,391.0,244.0
0.8,153.0,391.0,245.0
0.85,149.0,387.0,242.0
0.9,148.0,379.0,237.0
0.95,145.0,381.0,233.0
1.0,150.0,389.0,233.0
1.05,151.0,394.0,232.0
1.1,155.0,389.0,227.0
1.15,150.0,390.0,229.0
1.2,147.0,379.0,220.0
1.25,153.0,375.0,217.0
1.3,157.0,367.0,217.0
1.35,151.0,357.0,211.0
1.4,150.0,359.0,200.0
1.45,152.0,358.0,196.0
1.5,152.0,340.0,190.0
1.55,146.0,332.0,189.0
1.6,144.0,320.0,193.0
1.65,140.0,319.0,193.0
1.7,128.0,318.0,194.0
1.75,124.0,317.0,194.0
1.8,122.0,306.0,188.0
1.85,122.0,306.0,187.0
1.9,117.0,299.0,180.0
1.95,114.0,299.0,178.0
2.0,107.0,291.0,175.0
2.05,104.0,281.0,169.0
2.1,103.0,265.0,168.0
2.15,100.0,261.0,161.0
2.2,103.0,255.0,154.0
2.25,102.0,238.0,153.0
2.3,101.0,234.0,143.0
2.35,103.0,229.0,137.0
2.4,101.0,225.0,129.0
2.45,94.0,211.0,125.0
2.5,94.0,204.0,125.0
2.55,91.0,199.0,121.0
2.6,90.0,192.0,118.0
2.65,83.0,186.0,116.0
2.7,84.0,180.0,117.0
2.75,81.0,173.0,113.0
2.8,81.0,169.0,107.0
2.85,77.0,166.0,103.0
2.9,72.0,159.0,99.0
2.95,72.0,148.0,93.0
3.0,70.0,141.0,86.0
3.05,66.0,139.0,84.0
3.1,61.0,132.0,84.0
3.15,60.0,125.0,84.0
3.2,58.0,118.0,81.0
3.25,55.0,118.0,74.0
3.3,55.0,116.0,73.0
3.35,53.0,112.0,70.0
3.4,52.0,105.0,64.0
3.45,51.0,102.0,62.0
3.5,50.0,98.0,59.0
3.55,47.0,97.0,57.0
3.6,47.0,93.0,54.0
3.65,47.0,88.0,54.0
3.7,43.0,82.0,50.0
3.75,40.0,80.0,48.0
3.8,37.0,82.0,44.0
3.85,37.0,79.0,44.0
3.9,37.0,73.0,42.0
3.95,36.0,69.0,40.0
4.0,37.0,69.0,41.0
4.05,34.0,66.0,41.0
4.1,32.0,65.0,40.0
4.15,30.0,61.0,40.0
4.2,28.0,60.0,38.0
4.25,25.0,59.0,35.0
4.3,24.0,57.0,35.0
4.35,22.0,54.0,31.0
4.4,22.0,55.0,30.0
4.45,21.0,55.0,27.0
4.5,21.0,54.0,29.0
4.55,20.0,51.0,28.0
4.6,20.0,50.0,27.0
4.65,20.0,48.0,26.0
4.7,20.0,47.0,25.0
4.75,20.0,47.0,23.0
4.8,20.0,46.0,23.0
4.85,21.0,46.0,22.0
4.9,20.0,41.0,22.0
4.95,19.0,40.0,22.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,18.0,49.0,38.0
0.1,32.0,110.0,70.0
0.15,49.0,150.0,93.0
0.2,64.0,183.0,118.0
0.25,78.0,207.0,135.0
0.3,80.0,238.0,152.0
0.35,90.0,260.0,169.0
0.4,105.0,281.0,184.0
0.45,110.0,300.0,195.0
0.5,114.0,318.0,201.0
0.55,117.0,333.0,213.0
0.6,124.0,346.0,229.0
0.65,137.0,351.0,232.0
0.7,138.0,357.0,242.0
0.75,141.0,367.0,238.0
0.8,144.0,367.0,236.0
0.85,149.0,377.0,239.0
0.9,155.0,372.0,229.0
0.95,154.0,369.0,239.0
1.0,149.0,370.0,245.0
1.05,150.0,375.0,246.0
1.1,147.0,381.0,242.0
1.15,146.0,378.0,241.0
1.2,151.0,382.0,239.0
1.25,154.0,382.0,238.0
1.3,149.0,382.0,233.0
1.35,146.0,374.0,230.0
1.4,144.0,367.0,231.0
1.45,142.0,363.0,225.0
1.5,137.0,352.0,219.0
1.55,132.0,348.0,217.0
1.6,125.0,342.0,218.0
1.65,119.0,327.0,211.0
1.7,115.0,316.0,203.0
1.75,113.0,311.0,195.0
1.8,115.0,306.0,194.0
1.85,110.0,300.0,193.0
1.9,104.0,281.0,185.0
1.95,101.0,273.0,178.0
2.0,96.0,273.0,172.0
2.05,95.0,270.0,169.0
2.1,93.0,265.0,164.0
2.15,88.0,261.0,162.0
2.2,88.0,255.0,158.0
2.25,88.0,232.0,161.0
2.3,88.0,231.0,161.0
2.35,90.0,225.0,158.0
2.4,88.0,218.0,152.0
2.45,87.0,213.0,151.0
2.5,88.0,214.0,146.0
2.55,85.0,208.0,143.0
2.6,78.0,200.0,132.0
2.65,78.0,207.0,122.0
2.7,77.0,201.0,120.0
2.75,74.0,199.0,111.0
2.8,72.0,196.0,109.0
2.85,70.0,185.0,106.0
2.9,67.0,182.0,101.0
2.95,64.0,180.0,98.0
3.0,62.0,177.0,90.0
3.05,61.0,164.0,84.0
3.1,60.0,158.0,84.0
3.15,57.0,150.0,77.0
3.2,52.0,144.0,76.0
3.25,50.0,141.0,72.0
3.3,49.0,139.0,72.0
3.35,48.0,130.0,67.0
3.4,48.0,127.0,60.0
3.45,44.0,124.0,56.0
3.5,41.0,122.0,52.0
3.55,40.0,116.0,52.0
3.6,36.0,111.0,52.0
3.65,35.0,107.0,53.0
3.7,34.0,100.0,49.0
3.75,33.0,97.0,44.0
3.8,33.0,94.0,43.0
3.85,32.0,90.0,42.0
3.9,30.0,88.0,41.0
3.95,30.0,86.0,38.0
4.0,30.0,85.0,35.0
4.05,30.0,83.0,34.0
4.1,28.0,76.0,34.0
4.15,26.0,76.0,33.0
4.2,26.0,74.0,33.0
4.25,24.0,74.0,31.0
4.3,23.0,70.0,30.0
4.35,23.0,68.0,28.0
4.4,22.0,67.0,27.0
4.45,22.0,64.0,27.0
4.5,20.0,63.0,26.0
4.55,18.0,60.0,25.0
4.6,18.0,60.0,25.0
4.65,16.0,59.0,24.0
4.7,15.0,53.0,24.0
4.75,13.0,48.0,22.0
4.8,11.0,43.0,20.0
4.85,11.0,41.0,19.0
4.9,9.0,42.0,21.0
4.95,9.0,40.0,21.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,25.0,38.0,29.0
0.1,36.0,84.0,58.0
0.15,53.0,124.0,85.0
0.2,61.0,165.0,107.0
0.25,74.0,206.0,125.0
0.3,86.0,232.0,145.0
0.35,94.0,244.0,157.0
0.4,102.0,275.0,171.0
0.45,111.0,295.0,193.0
0.5,119.0,309.0,198.0
0.55,118.0,325.0,202.0
0.6,122.0,344.0,220.0
0.65,127.0,345.0,220.0
0.7,134.0,350.0,227.0
0.75,138.0,353.0,229.0
0.8,144.0,353.0,232.0
0.85,141.0,361.0,229.0
0.9,139.0,368.0,226.0
0.95,141.0,380.0,227.0
1.0,142.0,385.0,218.0
1.05,145.0,385.0,210.0
1.1,141.0,386.0,219.0
1.15,141.0,388.0,214.0
1.2,142.0,378.0,212.0
1.25,144.0,381.0,202.0
1.3,137.0,376.0,198.0
1.35,133.0,378.0,197.0
1.4,133.0,377.0,201.0
1.45,131.0,370.0,196.0
1.5,131.0,371.0,200.0
1.55,131.0,367.0,192.0
1.6,121.0,360.0,188.0
1.65,115.0,353.0,180.0
1.7,112.0,348.0,174.0
1.75,114.0,329.0,172.0
1.8,111.0,317.0,169.0
1.85,107.0,306.0,164.0
1.9,109.0,295.0,164.0
1.95,103.0,277.0,162.0
2.0,98.0,266.0,160.0
2.05,93.0,254.0,155.0
2.1,92.0,248.0,150.0
2.15,85.0,245.0,144.0
2.2,84.0,241.0,143.0
2.25,79.0,244.0,140.0
2.3,74.0,240.0,132.0
2.35,73.0,230.0,123.0
2.4,68.0,230.0,122.0
2.45,64.0,227.0,116.0
2.5,63.0,222.0,110.0
2.55,62.0,214.0,108.0
2.6,60.0,206.0,102.0
2.65,59.0,204.0,101.0
2.7,52.0,198.0,96.0
2.75,53.0,189.0,100.0
2.8,54.0,184.0,98.0
2.85,50.0,177.0,94.0
2.9,46.0,176.0,93.0
2.95,46.0,174.0,86.0
3.0,48.0,170.0,87.0
3.05,49.0,164.0,85.0
3.1,45.0,154.0,80.0
3.15,47.0,150.0,81.0
3.2,45.0,148.0,76.0
3.25,41.0,139.0,74.0
3.3,37.0,136.0,75.0
3.35,34.0,126.0,72.0
3.4,33.0,121.0,66.0
3.45,32.0,117.0,65.0
3.5,31.0,109.0,62.0
3.55,29.0,101.0,60.0
3.6,27.0,99.0,56.0
3.65,26.0,95.0,55.0
3.7,24.0,93.0,53.0
3.75,24.0,87.0,51.0
3.8,23.0,84.0,50.0
3.85,22.0,82.0,49.0
3.9,21.0,81.0,48.0
3.95,18.0,77.0,43.0
4.0,16.0,76.0,40.0
4.05,16.0,75.0,39.0
4.1,16.0,74.0,39.0
4.15,12.0,72.0,38.0
4.2,12.0,68.0,35.0
4.25,12.0,63.0,30.0
4.3,13.0,60.0,30.0
4.35,14.0,60.0,30.0
4.4,13.0,61.0,30.0
4.45,13.0,61.0,30.0
4.5,13.0,58.0,26.0
4.55,14.0,56.0,26.0
4.6,14.0,54.0,25.0
4.65,14.0,54.0,25.0
4.7,14.0,50.0,25.0
4.75,14.0,50.0,24.0
4.8,14.0,49.0,24.0
4.85,14.0,48.0,22.0
4.9,14.0,48.0,20.0
4.95,14.0,46.0,19.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,13.0,52.0,36.0
0.1,22.0,95.0,58.0
0.15,32.0,130.0,82.0
0.2,48.0,173.0,98.0
0.25,59.0,197.0,124.0
0.3,69.0,215.0,143.0
0.35,79.0,259.0,166.0
0.4,85.0,282.0,176.0
0.45,99.0,315.0,189.0
0.5,106.0,323.0,201.0
0.55,118.0,343.0,206.0
0.6,119.0,344.0,211.0
0.65,122.0,356.0,216.0
0.7,126.0,360.0,219.0
0.75,126.0,358.0,224.0
0.8,132.0,355.0,226.0
0.85,138.0,357.0,220.0
0.9,143.0,362.0,214.0
0.95,143.0,371.0,210.0
1.0,150.0,379.0,209.0
1.05,145.0,381.0,217.0
1.1,143.0,385.0,220.0
1.15,138.0,386.0,210.0
1.2,140.0,385.0,208.0
1.25,140.0,389.0,211.0
1.3,135.0,394.0,210.0
1.35,139.0,376.0,212.0
1.4,137.0,375.0,204.0
1.45,130.0,359.0,200.0
1.5,137.0,356.0,196.0
1.55,131.0,353.0,193.0
1.6,128.0,359.0,191.0
1.65,127.0,356.0,185.0
1.7,124.0,347.0,177.0
1.75,122.0,343.0,174.0
1.8,117.0,336.0,169.0
1.85,119.0,341.0,167.0
1.9,112.0,325.0,167.0
1.95,109.0,315.0,159.0
2.0,102.0,308.0,160.0
2.05,95.0,307.0,150.0
2.1,93.0,294.0,144.0
2.15,89.0,289.0,144.0
2.2,89.0,286.0,139.0
2.25,88.0,287.0,131.0
2.3,87.0,288.0,125.0
2.35,86.0,280.0,124.0
2.4,82.0,267.0,124.0
2.45,81.0,263.0,122.0
2.5,78.0,257.0,121.0
2.55,74.0,246.0,119.0
2.6,70.0,234.0,115.0
2.65,68.0,227.0,111.0
2.7,67.0,226.0,106.0
